"PROD_DTL_ID","COMMON_PRODUCT_NUM","PROD_DTL_NAME"
6833,"906024","ENG TOFFEE CKY"
6836,"906027","FRUIT BUNS RAISIN"
6837,"003172","HOT CROSS BUN(6)"
6838,"906028","HOT CROSS BUN(6)"
6840,"906030","PINEAPLE TOP BUN"
6843,"906033","APLE FIL DES CK"
6844,"906034","APLE FIL DES CK"
6845,"001171","ICED BTR COOKIE"
6846,"906035","ICED BTR COOKIE"
6849,"906038","APL DANISH"
6850,"003151","WALNUT DAN RING"
6851,"906039","WALNUT DAN RING"
6852,"001174","WALNUT DAN RING"
6855,"003171","EN CHE SWEET BN 6P18"
6856,"906042","CH TOPPED BUNS"
6857,"003197","OLD FASH APL STRUDL"
6859,"906043","OLD FASH APL STRUDL"
6864,"906047","PECAN DAN RG"
6865,"906048","PECAN DAN RG"
6866,"906049","PECAN DAN RG"
6867,"001193","PECAN DAN RG"
6871,"906053","BB CHE DAN"
6872,"906054","DLX C C CKY"
6873,"001178","MILK CHCHIP CKY"
6877,"906058","MOCHA CHOC CK"
6880,"906060","CHERRY CHE DAN"
6881,"906061","CHERRY CHE DAN"
6883,"003153","CINN FILB RG"
6886,"906065","CINAMON DAN TWST"
6887,"906066","CINAMON DAN TWST"
6889,"001179","CR COFF CK"
6892,"906069","CR COFF CK"
6894,"906071","CR COFF CK"
6897,"906073","DANISH RING"
6898,"906074","DANISH RING"
6899,"906075","DAN FRT RG"
6903,"906079","GUAVA CHEESE PIE"
6904,"906080","CINN DAN TWIST"
6906,"906082","OLD FASH DON IWP"
6910,"906085","RASP CR COFF CK"
6911,"008237","EN RASP DAN TWST 15Z"
6916,"906089","RASP DAN TW"
6917,"906090","RASP DAN TW"
6918,"906091","RASP DAN TW"
6923,"906096","RASP DAN TW"
6924,"906097","RASP DAN TW"
6925,"906098","RASP DAN TW"
6928,"906101","PRTY DON RAIN SP"
6930,"906103","WALNUT DAN TWIST"
6931,"906104","WALNUT DAN TWIST"
6932,"906105","WALNUT DAN TWIST"
6934,"906107","CR BABKA ROUND"
6935,"906108","WAL DANISH RING"
6936,"906109","WAL DANISH RING"
6938,"906110","FRUIT STOLLEN"
6939,"906111","FRUIT STOLLEN"
6941,"906113","PECAN DAN RING"
6943,"906115","ICED PECAN TWIST"
6944,"906116","ICED PECAN TWIST"
6012,"905337","1732 TR 5"" HAM SD"
6013,"905338","1734 TR HIBURG SD 30"
6014,"905339","ARBY MULTI GR 30"
6017,"008820","BULK 4"" SD SAND 30"
6018,"905341","1740 DZ 3 1/2 SD HAM"
6019,"003260","3-D SAND SD CTN 30P"
6020,"905342","BULK 2-D"
6023,"905344","I/S 5"" SD HAM 6 (1"
6024,"905345","347 5"" HAM SD 20P/11"
6025,"905346","1743 TR 4"" HAM 60P"
6026,"003294","FS BK SES 5"" HAM 20P"
6030,"905350","PANTRY H.D. 12 (2)"
6031,"905351","TR KAISER POLY 24"
6032,"905352","TR KAISER POLY 24"
6034,"905354","1765 DZ KAISER SS LA"
6035,"905355","1768 TR KAISER SD SL"
6036,"905356","BAKE RITE HOT DOG 8"
6039,"905359","1782 LG KIMMEL 6"
6040,"905360","GRMPA WACKI H.D. 8"
6042,"905362","MOR IND HOT DOG 12"
6045,"905365","BT HOT 12 36OZ 2PK"
6046,"905366","FINK IND.H.D.DZ BX(1"
6047,"905367","HOT DOG DOZ 2 PAK"
6048,"905368","1865 2X5 HAM SD 12"
6050,"905370","OTTENBERG IND H.D. 1"
6051,"905371","BOXED IND HOT DOZ (1"
6052,"905372","BULK H.D. CTN 72"
6056,"905376","DI DELI PL STEAK 6"
6057,"003410","ST WHI HOT 16P 24Z"
6059,"003413","ST WHI HAM 16P 24Z"
6063,"905379","FREIH HAM 16"
6064,"905380","DI DELI SOFT KAISER"
6068,"005926","BT HOT DOG 16P"
6069,"905383","FREIH. HAM 8 2 PAK"
6070,"905384","1810 TR 5"" HAM PL"
6075,"905389","1842 TR ONION 20"
6076,"905390","BT POTATO SAND 16"
6079,"905392","I/S POT DINNER 16"
6081,"905394","KAUF FANCY HINGE"
6086,"905398","FRZ SD DINNER 12 (8)"
6087,"905399","D.C.S/TOP POTATO 16"
6089,"905401","FRZ GIANT SNOWFL 12"
6093,"905404","S/TOP B & S 2 PAK"
6094,"905405","1510 SOURDOUGH 6 PAK"
6098,"905409","5"" SM SUB 48P"
6099,"905410","FRZPR SNOW DIN 12 FL"
6100,"905411","FRZ SNOWFL DIN 12 (1"
6105,"905416","DI DELI STEAK 2 PAK"
6106,"905417","M SAUSAGE 12"
6107,"905418","1521 DZ FANCY HINGE"
6109,"905420","ENG MUFFIN FK SP 60"
6110,"905421","DC POTATO SAND SD 8"
6112,"905423","FRZ POT HOT DOG 8 (1"
6113,"003625","ST DC POT HOT 8P 16Z"
6114,"905424","NO PR POT H.D. 8"
6116,"905425","NO PR POT SAND 8"
6117,"905426","1539 DZ SN FANCY SFT"
6119,"905428","DC NEW ENG 16PK"
6121,"905430","NEW ENGLAND POTATO 1"
6122,"003650","DC POT H.D. 16"
6124,"905432","4 1/2"" ONION ROLL"
6125,"905433","1581 DZ SM NY ROLLS"
6126,"905434","ENG MUFFIN 60"
6128,"905436","FRZ HRTY POT SAND 8"
6130,"905438","PAC HOAGIE 10"" PL/"
6132,"905440","MED SOFT YL HB 12"
6133,"905441","DITAL CRUST (2)"
6134,"905442","BREAD STIX 24"
6136,"905444","NO PR CRUSTINI"
6137,"905445","1642 TR MED SFT 2DZ"
6140,"905448","DITALIANO KAISER 8"
6141,"905449","NO PR DI KAISER"
6142,"905450","1657 TR KAIS SL 24"
6144,"905452","DITALIANO STEAK SD"
6145,"905453","D'ITALIANO STEAK PL"
6146,"905454","FRZ SFT KAISER 8 (4)"
6148,"905456","5"" SAND 12 PLAIN"
6149,"905457","TR KIMMEL POLY 24"
6150,"905458","TR KIMMEL POLY 24"
6151,"905459","DI PL STEAK 2 PK"
6152,"905460","5"" SAND 12 SEED"
6153,"003760","BT STEAK HINGE SL 6P"
6155,"905462","DI DELI HERO 6"
6156,"905463","FINK 5"" YEL SD 12"
6158,"003790","PAC 14"" SUB 6 UNS"
6159,"905465","PAC 14"" SUB SL 6P"
6160,"905466","BT 6"" CORN ML STK 6"
6163,"905469","PAC KAISER 6"
6164,"905470","1863 TR 2X5 HOTS"
6165,"905471","D.I. DELI KAISER 8"
6166,"905472","1864 DZ 2X5 HOTS PL"
6167,"905473","1865 2X5 HAM SD 12"
6170,"005967","FS WHI 4"" KSR 12P24Z"
6171,"905476","MOR 10"" N/S SUB"
6173,"905478","DI DELI STEAK 6 SLIC"
6176,"905481","D'ITAL CHICAGO 6"
6177,"905482","RR SMALL KAISER 30"
6178,"905483","PAC 16"" SUB(2) SLI"
6179,"905484","STR 13"" SUB 4 PAK"
6182,"905486","DITALIANO SAUSAGE 6"
6183,"003885","3# JEWISH PL RYE"
6184,"905487","4"" KAISER STAR 30"
6185,"905488","BT 8"" HOAGIE 6"
6190,"905492","1881 7 1/2 HOAGIE 6"
6191,"905493","1884 DZ 4 1/2 MULGR"
6192,"905494","1887 11"" SUB HING"
6196,"905496","20# BREAD CRUMB"
6197,"001074","PAC 41/2IN YELL PL"
6200,"003990","FS BK SES STKRL24P66"
6203,"905499","BK 6"" STEAK 18"
6204,"905500","2872 6"" SUB 2 PAK"
6207,"905503","FAIRWAY SAND 8"
6210,"905506","PIONEER H.D. 8"
6211,"905507","BARTOLOTTA SAND 8"
6213,"905509","PARADE SAND 8"
6216,"905512","SPR FLOW SAND 8"
6219,"905515","CONV HOT DOG 8'S"
6221,"905517","SUGAR CREEK SAND 8"
6222,"905518","FEST HOT DOG 8"
6226,"905522","REDNER SAND 16"
6227,"905523","REDNER HOT DOG 16"
6228,"905524","REDNER SAND 8'S"
6233,"905529","4434 TR NY ROLL 60"
6234,"905530","IND SOFT FANCY DNR"
6237,"905532","ECONOMY SAND 8"
6238,"905533","4461 SALT FREE SLICE"
6240,"905534","ECONOMY H.D. 8"
6242,"905536","4475 RAISIN SLICES 1"
6247,"905541","ACME SAND 16"
6251,"905545","ST & SH ENG MUFF 12"
6252,"905546","DW HISTORY"
6254,"905547","REDNER SAND DOZ"
6257,"905548","REDNER H.D. DOZ"
6258,"005974","NAT HARD ROLL 12P20Z"
6263,"001079","PANTRY B&S 8"
6264,"905553","JUBILEE BROWN N SERV"
6265,"004925","PAN WHI B&S 12P 12Z"
6268,"905555","G.A. HOT DOG 12"
6269,"905556","MULTI GRAIN DINNER 1"
6273,"905560","B.G.DESSERT 6"
6274,"905561","B.G.PECAN 8"
6275,"905562","B.G.CINN ROLL 6"
6277,"905564","B.G.APPLE DAN 6"
6278,"905565","B.G.BEAR CLAW 6"
6279,"905566","B.G.CHEESE DAN 6"
6282,"905569","B.G.CHOC CUP 2"
6283,"905570","B.G.APPLE DANISH"
6945,"906117","ICED PECAN TWIST"
6946,"906118","ICED PECAN TWIST"
6947,"906119","ICED PECAN TWIST"
6948,"906120","LT BANANA MUFFIN"
6950,"906122","RUM CRCH SPNG CK"
6951,"000254","EN HOLI GLD ICED CK"
6952,"906123","HOLI GLD SQ CHOC"
6953,"906124","HOLI GLD SQ CHOC"
6954,"906125","HOLI GLD SQ CHOC"
6955,"906126","HOLI GLD SQ CHOC"
6956,"906127","ALL BTR PD CK"
6957,"906128","CHOC DONUTS"
6958,"906129","CRUMB CC"
6960,"906131","ALL BTR FR"
6961,"906132","GERMAN BTR CF CK"
6962,"906133","GERMAN BTR CF CK"
6963,"906134","MINI LEM COCO CK"
6964,"906135","MINI LEM COCO CK"
6965,"906136","LT CAR/RAIS MUFF"
6966,"906137","MINI MOCHA FDGCK"
6967,"906138","MINI MOCHA FDGCK"
6969,"906140","CH BTR CR GLD CK"
6970,"906141","ICED BTR CKY"
6971,"000266","FANCY CRULLER"
6972,"906142","FANCY CRULLER"
6973,"906143","FANCY CRULLER"
6974,"906144","LA CR CAKE PRMO"
6975,"906145","ALMD TOP DAN RG"
6976,"000271","EN CHE CRMB COFF CK"
6977,"001190","CH FLD CR STRIP"
6978,"906146","CH FLD CR STRIP"
6980,"906148","CH FLD CR STRIP"
6982,"906150","CH FLD CR STRIP"
6983,"906151","CH FLD CR STRIP"
6985,"001194","CHOC BTR CK"
6986,"906153","BLUBRY CHEESE CK"
6987,"906154","WLNT FDGBRN STRP"
6992,"906158","CINN BUNS"
6993,"906159","CINN BUNS"
6994,"906160","CINN BUNS"
6998,"906164","FRT & CHS CC CHERRY"
6999,"906165","GUAVA DANISH TW"
7000,"906166","BAN NUT OAT MUFF"
7004,"906170","WAL CINN ROLL"
7007,"906173","CRUMB CAKE PROMO"
7008,"906174","TRAD. COLLECTION"
7010,"906176","SIX  PK SWEET ROLL"
7013,"906178","CARAMEL NUT TW"
7014,"906179","CARAMEL NUT TW"
7017,"906182","LOUIS CRNCH TPR"
7020,"906185","FR CHOC CH CAKE"
7021,"906186","PECAN CH CHP CKY"
7023,"906188","BO GOLDEN STREUSEL"
7024,"906189","BO GOLDEN STREUSEL"
7027,"906191","STICKY BUNS"
7030,"906194","LEMON DAN TWIST"
7031,"906195","LEMON DAN TWIST"
7034,"906198","ALL BTR CHOC LF"
7036,"906200","PNTBTR JELY CK"
7037,"906201","OF SPICE CK FDGE"
7040,"003090","EN CHE DAN TWST 15Z"
7042,"906205","CHEESE DAN TWIST"
7044,"906207","CHEESE DAN TWIST"
7047,"906210","CHEESE DAN TWIST"
7048,"906211","CHEESE DAN TWIST"
7050,"906213","BUTTER COOKIES"
7053,"906216","BANANA NUT LF"
7055,"000332","PINE BHIVE PIE"
7057,"906219","PINE BHIVE PIE"
7060,"906222","TOAST COCO DONUT"
7061,"906223","BO LA CRUNCH CK"
7063,"906225","DB CH CHP WAL CK"
7066,"906228","BTR CKY N PREIL"
7068,"008360","EN HOLI SPR CK 10Z"
7069,"906230","HOL BTR CKY"
7073,"906234","BTR CKY SUGAR NT"
7076,"906236","FRUIT CAKE"
7079,"906239","BO 1/2 SHT BROWNIE"
7080,"906240","BO 1/2 SHT BROWNIE"
7082,"906242","BTR CKY RAS APL"
7083,"906243","APPL CRANBER PIE"
7087,"906247","BROWNIE DELI PK"
7089,"906249","CRSP CHOC CH CKY"
7092,"906252","CINN POPEMS"
7093,"906253","TSTD COCO POPEM"
7095,"906255","FDG BRWN INDWR"
7096,"906256","FRDGE PNUT CKY"
5778,"005387","D.D. SPLIT TOP WHITE"
5779,"905139","BTOP WHITE 2 PAK"
5780,"001978","CO PRIDE S/T WHITE 2"
5781,"905140","PARADE 20 OZWHITE"
5782,"905141","FESTIVAL WHITE"
5783,"905142","GERITY WHITE 20 OZ"
5785,"905144","1401 BG CHALLY TW SM"
5786,"905145","1402 CHALLY XTRA LG"
5787,"905146","1403 CHALLY TURBAN S"
5788,"905147","1405 CHALLY TURBAN L"
5789,"905148","1407 BG CHA TURB SM"
5790,"905149","BARTOLOTTA WHITE 20"
5791,"001450","BOY WHI RTBRD 20Z"
5792,"905150","ECONOMY WHITE"
5794,"905152","C.F.M. 20 OZ"
5795,"905153","1530 RYE DINNER 12"
5796,"905154","SUGAR CREEK 22 OZ. O"
5797,"905155","REDNER 20 OZ WHITE"
5798,"905156","REDNER PL ITALIAN"
5799,"905157","1790 BULKIE LOOSE 12"
5800,"905158","1830 ONION LOOSE 12"
5801,"905159","ST & SH 100 WHEAT18Z"
5803,"905161","1101 RYE 26OZ SL"
5804,"905162","1114 RYE 2  LNG SL S"
5805,"905163","FAIRWAY WHEAT 20Z"
5806,"905164","1117 RYE 2  LONG PL"
5807,"004904","ST 40CAL 100% WW 18Z"
5808,"905165","1058LATE NY 2  NS UN"
5809,"905166","STR LT 7 GRAIN 16Z"
5810,"905167","ROCK WHEAT 30SL 24OZ"
5811,"905168","BT WHEAT /SLICES"
5814,"905170","UNSL PULLMAN WHEAT24"
5815,"002050","ST DC WW BRD 24Z"
5817,"905172","S/W 100  WHEAT 24Z"
5818,"002054","ST DC WW BRD 2P 48Z"
5819,"905173","NO PR 100  WHEAT"
5821,"905175","ST SMALL WHEAT 16Z"
5822,"905176","STR MARBLE RYE 2LB"
5825,"001039","FS MRB RYE BRD 32Z"
5826,"006181","ST DC SFTRYE BRD 20Z"
5827,"905179","FEST S/TOP WHEAT"
5831,"905182","CL 2# LONG PUMP"
5832,"905183","BT RYE /SLICES"
5834,"905184","F/S PULL RYE (2)"
5837,"905187","BT S/TOP POTATO"
5838,"905188","OTTENBERG S/TOP POTA"
5841,"905191","1121 RYE 4  LONG SD"
5844,"905193","S/W POTATO 22 OZ"
5846,"905194","STR S/TOP POTATO"
5847,"905195","NO PR POTATO"
5850,"905198","D.C.POTATO SD"
5852,"905199","12214 PUMP LG WHOLE"
5856,"002162","BT CLUB WHEAT 26SL"
5859,"905205","SPLIT TOP WHEAT 2P46"
5862,"905207","5"" BREAD STIX 12"
5864,"905209","1122 RYE 4  LG N/S W"
5868,"905211","D'ITALIANO GIANT"
5870,"905213","1055 CANADA NY 2 SL"
5871,"002210","IND SLICES WHITE 100"
5874,"002213","IND SLICE WHEAT200BX"
5877,"905217","DITALIANO UNSL."
5878,"905218","NO PR D'ITAL PL"
5882,"002220","IND SLICES WHEAT107Z"
5883,"905222","D.D.DITALIANO SD 2"
5884,"905223","D.D.DITALIANO SD 2"
5887,"905226","NO PR DITAL SD"
5888,"905227","FRZ WHEAT SLICES220Z"
5889,"905228","FRZ WHEAT SLICES (25"
5892,"905231","GERITY S/TOP WHEAT24"
5893,"905232","S/W MAIER ITALIAN PL"
5894,"905233","S/W MAIER ITALIAN SD"
5897,"002245","BOY PLN ITL BRD 20Z"
5899,"905237","CRUMB BREAD"
5900,"905238","1053 CORNELL RYE 2"
5903,"905240","CUBE BREAD"
5904,"905241","KAUF SOURDOUGH"
5906,"905243","D'ITAL PL N/HEEL"
5908,"905245","STR SOFT RYE 2 PK"
5909,"905246","PAC THICK ITALIAN"
5910,"905247","PAC ITALIAN S/TOP"
5913,"905250","N.Y. SOFT RYE PL"
5914,"905251","ST & SH PUMP RYE"
5915,"905252","ST & SH MARB RYE"
5916,"905253","ST & SH MARB RYE"
5920,"905257","ST & SH LT PL RYE"
5921,"002485","PAN ITL BRD 20Z"
5922,"905258","ST & SH SOFT SD RYE"
5925,"905260","ST & SH SOFT PL RYE"
5926,"002550","R&I RAISIN BREAD 16Z"
5927,"002580","PANTRY RAISIN"
5928,"905261","D.C. RAISIN"
5931,"905264","1340 SCH SL FRENCH 5"
5933,"905266","1395CROSS RYE BREAD"
5934,"905267","1409 SM RAISIN TURBA"
5938,"001910","SBLC DCH CTY CC WHE"
5940,"905272","1473 1"" RAISIN BREAD"
5943,"002720","ST DC HNY WHEAT 22Z"
5944,"905275","D.C. CR WHEAT 2 PAK"
5946,"905277","1476 TOPS RAISIN"
5948,"905279","1489 3/4 MULTIGRN24Z"
5950,"002752","ST DC 12 GRAIN 2P44Z"
5951,"905280","S/W 12 GRAIN 22Z"
5952,"905281","FH 12 GRAIN PB 22Z"
5954,"905283","1490 SL WH WHEAT 26Z"
5955,"905284","DC HONEY BRAN FLAX"
5957,"905286","OATEEDE""   24Z"
5959,"905288","SELECT STGR WHEAT24Z"
5960,"905289","FRZ STGR WHEAT (6)"
5962,"905291","ORL MULTIGR WHT 26SL"
5963,"905292","1501 WH WHEAT CLUB U"
5964,"905293","C H RAIS CINN BKF BR"
5966,"905295","C H CINN BKF BREAD"
5968,"905297","C H APL STR BKF BREA"
5969,"905298","C H APL STR BKF BREA"
5971,"905300","B/F HAM 8"
5972,"905301","NO PR SAND 8"
5974,"905302","GRMPA WACKI HAM 8"
5975,"905303","1723 JUMBO FINGER 6"
5979,"005921","S.B. H.D. 8"
5980,"905307","FREIH HAM 12"
5981,"905308","B/F HAM 12"
5983,"005922","BT IND 4"" PL SAND 12"
5984,"905310","OTTENBERG IND HAM PL"
5986,"905312","FINK 4"" PL BX(10)"
5987,"905313","BOXED IN PL SAND 4"
5989,"905315","FINK 4"" SD DOZ BX(1"
5991,"905317","FRZ DLX SAND 8 (4)"
5992,"905318","MH DELX SAND 8 (12)"
5994,"905320","MH SEL MULTI GR 8 (1"
5995,"905321","I/S PREM POT SAND 8"
5998,"905324","FRZ MULGR SAND 8 (4)"
6001,"905327","BT IND SAND SD 12 21"
6004,"905330","PANTRY SAND DOZEN"
6005,"905331","D.C.SELECT SAND 8"
6007,"905333","D.C.SEL MULTI SAND 8"
6008,"905334","346 4"" HAM SD 60P/11"
5190,"904625","HOLIDAY COOKIE"
5193,"904628","CHOC CKY WHI CHUNK"
5194,"904629","RASP SPOT BTR CKY12Z"
5195,"904630","FUDGE NUT BRWNE CKY"
5196,"904631","DECDEL ULT CHCO CHIP"
5199,"904634","HERMIT BAR"
5200,"904635","BROWNIE BAR"
5202,"904637","JELLY DONUTS"
5203,"904638","ASSTED DONUTS 6"
5206,"904641","GLAZED 12 DONUTS"
5207,"904642","HALF ICED DONUTS"
5208,"904643","K GLAZED DONUTS"
5209,"000619","FH SPSFT DON 12P18.5"
5212,"000632","CINN MINI DONUTS"
5213,"904646","FH CINN NINI DON"
5214,"904647","RICH CHOC FROST DON"
5215,"904648","FROSTED DONUT 8PK"
5219,"006638","PLAIN MINI DONUTS"
5220,"006639","GLAZED DONUT HOLE"
5221,"904651","FH GLZ DONUT HOLE"
5223,"904653","CHOCGLZDDONUTHOLE"
5224,"904654","FH CH GL DON HOLE"
5225,"904655","RICH FRSTD DVL FD DO"
5228,"904658","RICH FRSTD POPETTES"
5230,"904659","FH PWD CH MINI"
5231,"006653","GLAZED CHOC MINI"
5234,"904662","ORG DONUTS HOLES"
5235,"904663","ORANGE MINI DONUT"
5236,"006657","FROSTED MINI DONUTS"
5239,"904665","STRAWBERRY CUPS"
5240,"904666","PARTY CUPCAKES"
5243,"904668","CHOCCHIP CRUMB LOAF"
5244,"904669","ICED DEVILS CK"
5245,"904670","HOLIDAY GOLD CK WT"
5247,"000749","BLACKOUT FUDGE CAKE"
5250,"904674","CHOC WALNUTSWIRLOVAL"
5251,"904675","CHOC CHIP OVAL"
5256,"904680","APPLE ORCHARDDELIGHT"
5257,"904681","CINN PECN CFE CK"
5258,"904682","BLUEBERRYORCHARDDELG"
5260,"904684","PEACH ORCH DEL"
5263,"904686","GERM BUTTER COFFEE"
5264,"904687","HOLIDAY FRUITSTOLLEN"
5267,"904690","APP DANISH TWIST"
5270,"904693","CHEESE PUFF"
5271,"904694","ASSORTED DANISH"
5273,"006870","CHEESE DANISH TWST"
5276,"904698","BAVARIANCREMECOFFEEC"
5278,"904700","CHERRY CHEESE DANISH"
5280,"904702","LEMON CRUMB PIE"
6769,"905971","ALMOND TOPPED CK"
6771,"905973","ALMOND TOPPED CK"
6772,"905974","APRICOT CR RG LG"
6773,"000931","BUTTER SUNSHINE CAKE"
6775,"905976","PROMO CHO CHP CK"
6776,"905977","SWISS CHOC CHP C"
6777,"905978","CHEESE CR BABKA"
6780,"905981","ANGEL FOOD CAKE"
6781,"905982","ANGEL FOOD LF FF"
6782,"905983","SPICE CAKE"
6784,"905984","CARROT CAKE SQ"
6785,"905985","CARROT CAKE SQ"
6786,"905986","SIX IN JR CHERRY PIE"
6787,"905987","SIX IN JR CHERRY PIE"
6790,"905989","CHEESE COFF CK"
6791,"905990","DONUT OF THE WK"
6793,"000179","OATML RSN NT CKY"
6794,"905991","OATML RSN NT CKY"
6797,"000180","EN OG CHOCCH CKY12Z"
6798,"001166","ORIG CHOC CH CKY"
6799,"905994","ORIG CHOC CH CKY"
6800,"005249","CHICAGO BEARS CC CKY"
6802,"905995","ORIG CHOC CH CKY"
6804,"905997","ORIG CHOC CH CKY"
6805,"905998","ORIG CHOC CH CKY"
6807,"906000","ORIG CHOC CH CKY"
6541,"905795","CHOC CHIP CR LF"
6545,"905799","CHOC CHP CKY"
6546,"905800","RASP DAN TWIST"
6547,"905801","TROPICAL FRT PIE"
6548,"000034","LEMON PIE"
6551,"008035","EN MRBLE LFCK 12Z"
6553,"905805","MARBLE LF"
6554,"905806","MARBLE LF"
6556,"905807","OLD FASH PD LF"
6557,"905808","OLD FASH PD LF"
6561,"905812","PINEAPPLE PIE"
6562,"000042","RAISIN LF"
6563,"905813","RAISIN LF"
6564,"905814","RAISIN LF"
6567,"905816","SPICE SQ FDG ICE"
6568,"905817","APPLE BH PIE"
6569,"905818","APPLE BH PIE"
6570,"000047","HMSTYL APL PIE"
6572,"905819","HMSTYL APL PIE"
6573,"905820","HMSTYL APL PIE"
6576,"905822","CHERRY BH PIE"
6577,"001144","CHERRY PIE"
6580,"008052","FLD BLACKOUT CK"
6581,"008053","FLD CHOC CHIP CR"
6582,"905825","FLD CHOC CHIP CR"
6583,"905826","FLD CHOC CHIP CR"
6586,"008056","LEMON CRUMB PIE"
6587,"905828","LEMON CRUMB PIE"
6588,"905829","LEMON CRUMB PIE"
6590,"905830","OAT CHOC CHP CKY"
6591,"008059","PUMPKIN PIE"
6592,"905831","PUMPKIN PIE"
6595,"905834","STRW RHUB BHIVE"
6597,"000062","APL CR PIE"
6601,"905838","BANANA CAKE SQ"
6602,"905839","BANANA CAKE SQ"
6603,"905840","BANANA CAKE SQ"
6605,"008065","EN CHOC FDG ICED CK "
6606,"003065","CHOC FDG CK"
6607,"905842","CHOC FDG CK"
6609,"905843","CHOC FDG CK"
6611,"000066","COC CUSTARD PIE"
6613,"905846","FID FR CR"
6614,"905847","FR APL PIE"
6615,"008070","EN FDG ICE GLD CK19Z"
6617,"905849","THICK FDG GLD SQ"
6618,"003069","HOL GLD SQ WHITE"
6619,"905850","HOL GLD SQ WHITE"
6621,"905852","HOL GLD SQ WHITE"
6623,"000072","LEMON COCO SQ"
6624,"905854","LEMON COCO SQ"
6627,"000074","EN MARSH DVFD ICE CK"
6629,"905857","MARSH DV FD SQ"
6630,"905858","MINCE PIE"
6631,"905859","STRAW CINNNAMON TW"
6632,"001160","SOUR CRM CH&NUT LOAF"
6634,"001161","ICED DV FD SQ"
6636,"905862","ICED DV FD SQ"
6638,"000081","EN GLZ BTRMK DON 8P"
6639,"905863","GLZ BTRMLK DONUT"
6640,"905864","GLZ BTRMLK DONUT"
6642,"905866","GLZ BTRMLK DONUT"
6643,"000082","BLBRY CRMB PIE"
6644,"905867","BLBRY CRMB PIE"
6646,"905869","CHERRY CHE CK"
6647,"000085","PINE CHE CK"
6648,"001162","PINE CHE CK"
6651,"905872","KEY LIME CHE PIE"
6652,"905873","GLDN HNY DAN RG"
6653,"905874","HOLIDAY DEV FD CK"
6657,"003534","APPLE FILD CRUMB CK"
6658,"905878","APPLE CINN TWIST"
6659,"905879","ANGEL FD CK LEM"
6664,"905884","APPLE RAISIN CF"
6665,"905885","PARTY DONUTS"
6666,"905886","DELUX PARTY CUPS"
6669,"905889","EASTER OVAL CHOC"
6670,"905890","SNSHN ORG DAN RG"
6671,"905891","STRAW APL BHIVE"
6672,"905892","STRAW APL BHIVE"
6674,"905894","EASTER OVAL"
6676,"905896","MLK CHOC CHIP CK"
6679,"905899","MINT CC CKY"
6680,"905900","CHOC DONUTS SPEC"
6681,"008114","DELX FR CHE CK"
6682,"001163","DELX FR CHE CK"
6685,"905903","DELX FR CHE CK"
6686,"905904","APL PINE BHIVE"
6687,"905905","APL PINE BHIVE"
6688,"905906","ASST PIES FOUR PK"
6691,"905908","ALL BTR FR CR"
6693,"905910","ALL BTR FR CR"
6694,"905911","PFEFFERNUESSE"
6695,"000121","EN CRUMB DON 8P15.5Z"
6698,"905913","CRUMB DONUTS"
6699,"905914","CRUMB DONUTS"
6700,"905915","CRUMB DONUTS"
6701,"000122","PINEAPPLE CRNCH LOAF"
6704,"905918","ALMOND SQ RASP"
6705,"905919","STRAW RASP TWIST"
6707,"905920","HOLIDAY POPEMS"
6711,"905924","DLX BROWNIE"
6712,"905925","PUMP WALN CK OVL"
6713,"905926","DANISH BUT COKIE"
6714,"905927","DANISH BUT COKIE"
6717,"905929","DV FD CR DONUTS"
6718,"905930","DV FD CR DONUTS"
6719,"905931","DV FD CR DONUTS"
6720,"000132","BLUEBERRY PIE"
6724,"905934","PECAN SH BRD CKY"
6726,"905936","HOLIDAY CUPS WHT"
6727,"905937","HOLIDAY CUPS WHT"
6730,"905939","MAC TREATS"
6732,"905941","BAVARIAN CRE COFF CK"
6733,"905942","CHERRY DAN DELI"
6737,"905946","GLAZED DONUTS"
6739,"905948","GLAZED DONUTS"
6740,"905949","HOL WALNUT BTR CKY"
6743,"905952","CREME PUFFS 4PK"
6745,"000154","GOURMET RASP CKY"
6746,"905954","HOL RASP CHO BTR CKY"
6747,"905955","HOL RASP CHO BTR CKY"
6752,"905959","LA CRCH DONUT"
6754,"000159","SWEET POTATO PIE"
6755,"905960","SWEET POTATO PIE"
6759,"905963","PEACH BEHIVE PIE"
6760,"905964","PEACH BEHIVE PIE"
6761,"000161","EN POPM PLN GLZ DON "
6765,"905967","DS GLAZED POPEMS"
6766,"905968","DS GLAZED POPEMS"
6767,"905969","SIX IN JR B.B. PIE"
7641,"001271","CHEESE BUNS FF"
7642,"906754","TH BLKOUT CK FF"
7643,"906755","BLACK FOREST FF"
7646,"906758","LT BB CH BUNS"
7647,"906759","LT PINE CH BUNS"
7648,"906760","LT PINE CH BUNS"
7650,"906761","LT CINNAMON BUN"
7651,"906762","LT CINNAMON BUN"
7652,"906763","LT CINNAMON BUN"
7655,"906766","OAT CHCH CKY RF"
7656,"906767","OAT CHCH CKY RF"
7657,"906768","OAT CHCH CKY RF"
7659,"906770","SS APPLE DANISH"
7660,"003306","SS MARBLE CAKES 9CT"
7661,"906771","SS MARBLE CK"
7663,"906772","SS CRUMB CK"
7665,"906773","SS ALL BTR CK"
7668,"906775","SS CHEESE DAN"
7669,"906776","SS CHOC DONUT DELI"
